"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"NEK9",8.06772120666272,81.0650771529877,2.65030836341579,0.0193624666680046,0.0723610863927431,-3.33022011662632
"C14orf166",9.24693222898017,102.105722153426,2.64993679704421,0.0193763896044491,0.0724024527155199,-3.3308780954758
"GOLGA8N",10.8809879205962,42.1431056323058,2.64954127109409,0.0193912210032821,0.072447200944221,-3.33157847400778
"TSACC",-15.5350611626796,28.2155486835741,-2.64935853607715,0.0193980769054165,0.0724621432685329,-3.33190204254034
"SEMA4F",-9.58441911244339,56.9360835695329,-2.64882090168643,0.0194182616617086,0.0725268642276535,-3.3328539942368
"EVL",9.99000862853492,101.384134620872,2.64806779553523,0.0194465702852327,0.0726219041654327,-3.33418737517587
"UTF1",15.6265819078236,7.56927254047887,2.6474238147973,0.0194708087325759,0.0727017185646137,-3.33532746379316
"HMGN5",-9.65627972911774,62.906912614987,-2.64732891605524,0.01947438305277,0.072704363397008,-3.33549546371623
"ACTR2",10.7681640645649,109.052283446573,2.64718331120429,0.0194798684344266,0.0727141410306848,-3.33575322572107
"ARHGAP12",8.98853802733189,73.0608787877386,2.64690545480344,0.0194903402979385,0.0727301802609122,-3.3362450994778
"PDE12",-6.86896673194853,74.8297268557856,-2.64684908206342,0.0194924655424367,0.0727301802609122,-3.33634489122923
"ST7-OT3",-8.67516198652368,7.3216359063488,-2.64682925890328,0.0194932129262599,0.0727301802609122,-3.33637998230026
"SNHG20",-4.81509133413325,50.8715874668754,-2.64665532274235,0.0194997719565831,0.0727301802609122,-3.33668788189899
"C16orf93",-12.4241027170112,11.6286814446043,-2.64662342896522,0.0195009748844388,0.0727301802609122,-3.33674433924071
"CCR10",15.4960015847512,29.2305756540162,2.64661302459517,0.0195013673184612,0.0727301802609122,-3.3367627566814
"CTB-12O2.1",-7.76393624189672,5.17595749459781,-2.64642093853372,0.0195086138339306,0.0727465112066957,-3.33710277682435
"MTHFS",-16.5195660586122,41.3534889320975,-2.64618263073419,0.0195176077120277,0.072769352210276,-3.3375246064394
"ZNF354A",-7.82050161999639,70.640276103932,-2.64600624255783,0.0195242672971706,0.0727834846134642,-3.33783682495708
"BCORL1",8.18567588537744,58.8716989831042,2.64592836868217,0.0195272081486343,0.0727837520297613,-3.33797466489696
"GFER",4.24271010753471,61.0846215592861,2.64492722225175,0.0195650540262125,0.0729141017389393,-3.33974663270053
"ECH1",8.09044857366112,91.9758616723018,2.64457255985768,0.0195784782261669,0.0729534129908051,-3.34037431784129
"LRFN1",9.57136246374128,38.0858397925747,2.64359781024999,0.0196154191657463,0.0730803280065577,-3.34209931677976
"KARS",7.87873366800407,98.2979708999131,2.64330817322125,0.0196264088172138,0.0731105343428899,-3.34261184807663
"DUOXA1",-13.578227046407,19.2838234598584,-2.64311576282857,0.019633712715207,0.0731270039875746,-3.34295232179432
"CYP20A1",7.39290004369184,91.8951086447937,2.64288190493734,0.0196425935096944,0.0731493411852508,-3.34336612814677
"HTR7",-20.8114784205946,31.2437377914554,-2.64256289488968,0.0196547142550921,0.0731837356851867,-3.3439305925834
"CCDC136",-11.2304977512814,40.7527689535097,-2.64214820433706,0.0196704812135622,0.0732316946618206,-3.34466432758071
"LEPROT",9.89953633641601,89.6357750996638,2.64154150715893,0.01969357056441,0.0733068962696924,-3.34573773156524
"HERC2P2",9.76127080906229,62.2854310704415,2.64143392599186,0.0196976675727533,0.073311389522536,-3.34592806311319
"DBR1",-10.5588967710072,70.1124317774404,-2.64123075673225,0.0197054071125442,0.0733294363548513,-3.34628750216288
