"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"ATP6V1A",20.3147054713123,88.2974115642133,6.19932280167235,4.83816798995315e-07,6.74366184445777e-05,5.9310251167654
"STX6",9.23196582739531,74.0595187846925,6.1896557834461,4.97918148094108e-07,6.90228829554717e-05,5.90627172586446
"ATG3",19.4836139917607,89.8096457190206,6.18163300483618,5.09934452984215e-07,7.0304441322302e-05,5.88572229507605
"SNORD50A",35.3674455815062,61.0332289378389,6.17518398576871,5.19804761194616e-07,7.10655932728174e-05,5.86919976275887
"FLI1",9.44711366585099,87.7994911898824,6.17437394932649,5.2105803960675e-07,7.10655932728174e-05,5.86712417340234
"DPYD",13.9650036357834,85.1521300807205,6.17196706453868,5.24799900344085e-07,7.11931757857152e-05,5.86095657601078
"UNC50",19.3397671318234,81.3038451216324,6.16822114702762,5.306773167902e-07,7.13143868087315e-05,5.85135672644626
"PPBP",30.7486250649319,93.9555821018179,6.1678167331991,5.31315795760417e-07,7.13143868087315e-05,5.85032024184548
"KCNIP2",-25.4116527217588,33.8448358581631,-6.16111512922395,5.42009306634295e-07,7.22348420747246e-05,5.83314242689453
"FAM105A",13.0555703973251,84.1719425628169,6.15996358820538,5.43868449868826e-07,7.22348420747246e-05,5.83019035968377
"LPCAT3",7.93355686753424,74.9879738628778,6.15516831019288,5.51679547575122e-07,7.28727494448909e-05,5.81789605031241
"NSL1",11.6106811148283,77.0414469631299,6.15350414699198,5.54416613168715e-07,7.28727494448909e-05,5.81362894433907
"TMEM33",12.492459914515,82.5010600944267,6.15119181606072,5.58242409156274e-07,7.29973888426617e-05,5.80769946624343
"SKP2",13.4794523257469,70.5301351397783,6.1454845135796,5.67799259031664e-07,7.38663159134116e-05,5.79306234635347
"GIMAP7",34.5335147971688,98.2604473848076,6.14327818370212,5.71537685209562e-07,7.39733061142662e-05,5.78740317937522
"BAIAP3",-33.3603741693131,47.2818914834339,-6.13726950765742,5.81844799874696e-07,7.4586473822239e-05,5.77198901009832
