"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"MIIP",25.6149014399876,71.946588284124,10.9094712547804,1.77738031267159e-10,3.75738198098774e-08,13.7661398452289
"CLEC11A",38.2076730921925,58.1826676329375,10.8564954566586,1.95074100348529e-10,4.07465204473094e-08,13.6828200296474
"NRG1",43.6652221170265,56.9874695608372,10.8539252071288,1.95958510508189e-10,4.07465204473094e-08,13.6787681894834
"SIT1",37.3555473200676,62.7298264070456,10.8399542100867,2.0083907618125e-10,4.14218348338696e-08,13.6567285661679
"RAET1K",-19.3437928641217,8.87131370320029,-10.8191867928349,2.08327875024368e-10,4.23907216216691e-08,13.6239198895876
"BST1",64.3667126184242,74.4081713980384,10.8176893788374,2.08878910545121e-10,4.23907216216691e-08,13.6215520544778
"LRRK2",36.4094042051823,74.1260412895262,10.7882769888558,2.20014096774218e-10,4.42961714838759e-08,13.574982725556
"PHLDA1",-43.0401354532733,74.9529628297314,-10.7724039484717,2.26277276018851e-10,4.50411932432724e-08,13.5498030528873
"CDC42EP1",33.8340561319744,27.2294369957234,10.7699409462804,2.27265560357098e-10,4.50411932432724e-08,13.5458929618397
"RPL36A",26.2066397862064,81.1555847242818,10.7620916183331,2.3044506371808e-10,4.52145251405383e-08,13.5334265535614
"LMO7-AS1",-19.0182339364364,7.92426414018185,-10.7573974067604,2.32368524803893e-10,4.52145251405383e-08,13.5259672423174
"RPS10P7",33.0367019870236,68.371278286691,10.754598081809,2.33523463608832e-10,4.52145251405383e-08,13.5215175999152
"PADI4",44.7786587952309,64.2528686872942,10.7503931223417,2.35269525329196e-10,4.52145251405383e-08,13.5148316907235
"DOCK4-AS1",-16.3999032040447,7.34522940992654,-10.7337962148586,2.42294345979766e-10,4.62144584121407e-08,13.4884196097424
"TGM5",-29.5403007038533,12.9754237531461,-10.7208780246762,2.47912327290437e-10,4.69331337216703e-08,13.4678364690744
"TP53BP1",-24.3700746992381,75.536679605894,-10.6982215699717,2.58093606367041e-10,4.84986563431044e-08,13.4316833158676
"ROGDI",32.1403722532848,68.0306729552413,10.6511058262304,2.80677600976031e-10,5.23546278055879e-08,13.3562811535585
"HNMT",39.9877203013336,63.0026712159709,10.6217604061936,2.95769738961339e-10,5.4767056481542e-08,13.3091680127717
"HNF1A",-24.2545332715544,10.1060555298143,-10.6106843359175,3.01682471249497e-10,5.48352775987614e-08,13.2913557562632
"MS4A6A",63.2733124466021,90.3072809920549,10.6097707481707,3.02175606171537e-10,5.48352775987614e-08,13.2898858133295
"LDLRAD4",-18.6791855189948,79.5139293824318,-10.6060447944649,3.04195459036047e-10,5.48352775987614e-08,13.28388967522
"ANKRD37",-47.3722864555829,41.9735319511679,-10.6049629679745,3.04784537268423e-10,5.48352775987614e-08,13.2821483544151
"TLR8",45.098350332233,73.7642267212447,10.5952242424079,3.10140987517416e-10,5.54060321925479e-08,13.2664657160095
"LINC00173",39.7385623093553,54.3084201627976,10.5872342590413,3.14608389586669e-10,5.58110883009415e-08,13.2535896354977
"PYGL",51.426073065518,72.2714403931887,10.5523743187935,3.34893367109322e-10,5.89970481724255e-08,13.1973114753489
"TRMT2B",34.929888022072,77.6297128732651,10.5468886870002,3.38206774305905e-10,5.91698582799462e-08,13.1884405349503
"PCED1A",32.5972744819748,76.8917575932252,10.5128325106169,3.5955145729813e-10,6.24732970461573e-08,13.1332767230765
"CCDC64",-31.5182280173921,77.9704060475517,-10.5043260996684,3.65097517137315e-10,6.30054001002682e-08,13.1194736945912
"LY6K",-32.111354806557,14.2348232721888,-10.4763318635079,3.83983279584096e-10,6.58038183344847e-08,13.0739794186609
"ACPP",40.5265306669297,49.8412821113457,10.470812666899,3.87824589225987e-10,6.58038183344847e-08,13.0649974850077
"IL11",-36.7696696354059,19.7953503065459,-10.4689991849408,3.89095425345818e-10,6.58038183344847e-08,13.0620453257759
"STEAP4",49.5282796310715,47.8977451169088,10.4528691462439,4.0059046611905e-10,6.72862377957638e-08,13.0357676860367
"MIR4449",-14.7417044725166,6.14237686354856,-10.4493212444946,4.03165726307005e-10,6.72862377957638e-08,13.0299830211565
