X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
CD109,-41.4801625858182,58.1598615350095,-14.7424513487732,2.98673870474092e-15,1.28419639765877e-12,20.4913871384164
CORO1B,30.8987976978724,69.4862225193936,14.7007794307382,3.21826228869866e-15,1.36068129566179e-12,20.4434022275117
LYSMD2,-28.5241553704622,77.1574064444189,-14.6796417955063,3.34268289847076e-15,1.38586198147212e-12,20.4189886887446
SH3BP1,36.5925309355689,71.5643246843141,14.6714438319603,3.39226050511169e-15,1.38586198147212e-12,20.4095068244094
PCNA,-29.8195740462982,75.772150602507807,-14.6580986421822,3.47459065357227e-15,1.38586198147212e-12,20.3940555935637
C11orf21,35.4374832567436,73.6740268174227,14.6546274401199,3.49634053982244e-15,1.38586198147212e-12,20.3900333357231
PELO,-28.6326555653465,62.584840858723,-14.6166103929443,3.7439237658474e-15,1.46116704756949e-12,20.3458929185894
ITGAV,-32.9621452957636,71.7725354199484,-14.6053068367717,3.82096430939406e-15,1.46512934775562e-12,20.3327375009427
ZDHHC8,19.3297334846608,72.3938318661283,14.5982929789044,3.86958634104489e-15,1.46512934775562e-12,20.3245673571867
LINC00271,-29.0643283767684,12.2331322816917,-14.5719540489651,4.05793244378206e-15,1.51384750343917e-12,20.2938369175224
PEX3,-21.5149560794175,61.6417878391724,-14.5341490434172,4.34490317706624e-15,1.59741309849009e-12,20.2495921180996
FAM220A,-21.094374264657,59.043496103989,-14.4868659036641,4.73345311469496e-15,1.71540340876545e-12,20.1940272796407
LOC401320,16.8328411236936,73.222971242464,14.4217729716805,5.3276814375293e-15,1.9035580662992e-12,20.117117744978
SNRNP40,-22.338322507704,72.9160668669614,-14.3798648743641,5.7503986591597e-15,2.02605712757727e-12,20.0673458584613
ELAC1,-14.9571345103636,50.6278990235251,-14.3415411146392,6.16716552995836e-15,2.14313226252032e-12,20.0216544748081
EFNB2,-35.3523346661437,37.0044286909592,-14.3320303917277,6.27532671214801e-15,2.1512498382942e-12,20.0102891648145
PCED1A,28.3764247481442,77.0994201575903,14.32363351246,6.37244244334675e-15,2.15541493203761e-12,20.0002462281683
MED7,-22.8392893515784,59.4656414973567,-14.3094363677862,6.54017433288849e-15,2.18304134837783e-12,19.9832474746567
C20orf197,29.8265841663314,36.6823565226649,14.2915353379806,6.75816032087911e-15,2.22650663662417e-12,19.961780718013
CTSL,-56.4498429392496,81.2359815144078,-14.256842770011,7.20215718740476e-15,2.32600079226455e-12,19.9200720112509
CD1D,45.9035057951734,58.0094101928062,14.2537222287378,7.24353762964757e-15,2.32600079226455e-12,19.9163135320607
PTRH2,-25.2880434344489,61.2528770150409,-14.1885183144482,8.16646674644239e-15,2.58958660529688e-12,19.8375204509675
TMEM175,26.2666699647282,72.8869065560034,14.1459140594147,8.83410807607088e-15,2.7667117737502e-12,19.7857685923935
