"","TB_status_limma_logFC","TB_status_limma_AveExpr","TB_status_limma_t","TB_status_limma_P.Value","TB_status_limma_padj","TB_status_limma_B"
"C20orf96",11.8959394620896,31.3162192635824,1.82346637805421,0.0724209057609746,0.146060501734172,-4.1007128687956
"TRAPPC3",-5.74559950220401,81.0373714248707,-1.82312054465504,0.0724738507134276,0.146147917555522,-4.10103830187176
"NUDT16P1",11.6644587091022,31.4370480602263,1.82290329990523,0.0725071260837585,0.146195650565756,-4.10124270415469
"ANXA11",8.21435329097115,101.894689662299,1.82198439401238,0.0726480161525584,0.146460325014317,-4.10210705449187
"LGR6",11.1776271976866,52.3619426172667,1.82155947377081,0.0727132438313522,0.146572412178124,-4.10250661902946
"RUVBL1",-5.63101508128121,69.9251458636029,-1.82149383733137,0.0727233237617681,0.146573319779909,-4.10256833160627
"PNPT1",-5.22704909871875,76.462482459139,-1.82121655767202,0.072765919088676,0.146639753005261,-4.10282901365595
"DAP",7.90460129227227,88.9126612602653,1.82079426302263,0.0728308314787557,0.146751136608173,-4.10322596397292
"ATF3",-8.35294197017053,82.3498328924364,-1.82016333157801,0.0729279043119517,0.146927284120743,-4.10381888042401
"RHOQ",4.7584723440399,85.1005686133214,1.82009547660123,0.072938350669279,0.146928882416238,-4.10388263634605
"BMS1P5",8.96944262350349,22.653464000696,1.81997133180481,0.0729574661500324,0.146947941282208,-4.10399927632184
"TSPAN33",6.38848677126652,73.3131463460153,1.81963010803419,0.0730100284306311,0.147034353366319,-4.10431983672762
"CLIP4",-4.47244744438875,77.1964295934583,-1.81927535660804,0.073064708059725,0.147112617601919,-4.10465305016327
"VTI1A",4.71506410600771,73.9119143717122,1.81925257405861,0.0730682208179822,0.147112617601919,-4.10467444758655
"ARHGDIB",14.6719355662456,129.95554647638,1.81897064941115,0.0731117014288748,0.147180691370044,-4.10493921257918
"UBR4",-7.89419795089768,99.9283972300293,-1.8187545028377,0.0731450518708613,0.147228356853528,-4.10514217897716
"COQ2",-5.01462775489894,63.9183479038584,-1.81866550769478,0.0731587871133417,0.147236532943564,-4.10522574127993
"WDR11-AS1",9.4261807560863,26.9249565205001,1.81859537974579,0.0731696119676979,0.147238850312048,-4.10529158565845
"EMC3-AS1",-5.23857927116774,58.4244573991333,-1.81852302469224,0.0731807819972432,0.147241861570395,-4.10535951878973
"ENPP5",8.97097253448459,39.0830394970183,1.8183379634359,0.0732093578676726,0.147275913409737,-4.10553325947376
"VMAC",7.57772554771144,49.0417656839052,1.81828810793928,0.0732170577998476,0.147275913409737,-4.10558006257812
"ZMYND15",12.9144843701205,36.5359825718085,1.81775147016584,0.0732999816590944,0.147423232139677,-4.10608377412515
"FAM103A1",-7.48614366287813,55.7477189652452,-1.81741765548408,0.0733516038797305,0.147507565418599,-4.1063970418306
"ANKRD36",-6.64861183955181,73.0019921120751,-1.81713474000075,0.0733953786472309,0.147576097541546,-4.10666250409088
"ARID3A",6.26675340469715,72.9964959056439,1.81697123616863,0.0734206871112027,0.147580180611966,-4.10681590487712
"ARHGEF1",7.9381895852756,94.4396528964425,1.81694688662918,0.0734244567560562,0.147580180611966,-4.10683874880942
"SRCAP",-7.41831958915284,69.6412559569664,-1.81693370966907,0.0734264967987926,0.147580180611966,-4.10685111088633
"CCNL2",-7.15200796868744,98.1916009440011,-1.81656060915459,0.0734842794661925,0.14767681776537,-4.10720110591877
"METTL2B",-5.23368386453336,54.8178847624685,-1.81604149377991,0.0735647388553356,0.147818995394992,-4.10768796928992
"EPT1",-4.65446134222659,76.2999445192655,-1.81592716606337,0.0735824687632036,0.147835105206537,-4.10779517769176
"KCNAB3",5.07225271197718,57.4545070808107,1.81559204462695,0.0736344598542497,0.147920036088364,-4.10810939689358
"GTF2A2",8.27033008035681,89.2383664533186,1.81524832585544,0.073687816604914,0.148007687588202,-4.10843162475802
"KIF5C",-7.80517385124565,66.1198393017608,-1.81506674688222,0.0737160168169285,0.148044793768369,-4.10860182912586
"ITM2A",-8.88942231547185,95.1413897077572,-1.81480191159902,0.0737571633455995,0.148101369985445,-4.10885004782645
"C8orf33",-4.89668286966751,76.0762331839361,-1.8147537065126,0.0737646548630639,0.148101369985445,-4.10889522498514
"LOC101927021",6.2916240292664,44.6327871305837,1.8146975812777,0.0737733780454401,0.148101369985445,-4.10894782348423
"CD27",8.12633224158791,74.357322159497,1.8136516229234,0.0739361022314147,0.148408467897186,-4.10992779792054
"ST3GAL1",8.01223300789909,94.0720245642966,1.81334946030467,0.0739831666940701,0.148483357100533,-4.11021080713244
"WDR26",-6.69928512924175,101.089904926827,-1.81305180434615,0.0740295536524112,0.148556866993191,-4.11048955520572
"HAUS3",-5.30907317261416,78.1448221261299,-1.81244612254081,0.0741240185779862,0.148726823988337,-4.11105663948097
"GIMAP6",5.86714159151689,85.9849272239751,1.81178748043067,0.074226857594916,0.148913536239913,-4.11167312184134
"RLN1",-8.20583066515254,22.0196029903224,-1.81031418807912,0.0744573254964353,0.149346109642333,-4.11305140204011
"GRIK1",-8.91435546119476,44.5168561640839,-1.81028370594331,0.0744621001297985,0.149346109642333,-4.11307990807975
"CTPS2",5.58328750555646,53.053042121909,1.80952642200511,0.0745808009163002,0.149564475724243,-4.11378796456673
"CSNK1D",-7.358710975691,99.9883126687856,-1.80917284860825,0.0746362759566042,0.149656007948291,-4.11411846543679
"CDC20",-8.41872645114737,34.9054158260549,-1.80837845156929,0.0747610409964031,0.149886433746872,-4.1148608186262
"NUFIP1",-7.56406312130099,60.6276695455046,-1.80824286777957,0.0747823526498787,0.149909415209246,-4.11498749144415
