X1,TB_status_limma_logFC,TB_status_limma_AveExpr,TB_status_limma_t,TB_status_limma_P.Value,TB_status_limma_padj,TB_status_limma_B
CR1,23.79922847435,62.8396270833261,7.54929730650425,1.11295793682199e-10,8.82308997727474e-9,5.01512138729032
MED20,-23.7081040781161,61.8149353472784,-7.54403173506537,1.1382436160722e-10,8.97679071514765e-9,5.00618380290983
P2RY13,33.0038659596456,60.7956639375337,7.53400858267648,1.18796978550217e-10,9.32066397171574e-9,4.98916362717531
RPS26P11,55.6784088347948,48.1899601040014,7.53122349816625,1.20216765586594e-10,9.38368917432589e-9,4.98443262972264
NMUR1,34.6388377244246,56.8748131601997,7.52757653999163,1.22101542709725e-10,9.48218153869759e-9,4.97823647018094
ALDH2,31.9700172558673,82.9067002318094,7.51694487948963,1.27765942194489e-10,9.87170256925037e-9,4.96016620704711
TP53BP2,-21.0673085287796,80.6119362892957,-7.48926057823749,1.43775878248164e-10,1.10525891051278e-8,4.91306255585087
IL11,-31.0552925479074,18.3184157875492,-7.48206951838026,1.4825217634307e-10,1.13394290257179e-8,4.90081561517168
SPECC1,19.7040036312092,65.6213672881273,7.47980901477859,1.49687804354122e-10,1.13919903503704e-8,4.89696481106039
SIRPB1,36.4831312707921,66.0569773173463,7.47061941345126,1.55668190582529e-10,1.17881867107297e-8,4.88130532084617
C1orf74,-32.7503067135642,19.1288524017932,-7.4688944090767,1.56817060784712e-10,1.1816398426753e-8,4.87836496892096
MOK,-29.2213422433364,46.7385245654405,-7.46703656246791,1.58063863482944e-10,1.18516752023344e-8,4.87519787488139
SLC35A2,-18.9171928278458,68.038856884379,-7.46275689159103,1.60973694529811e-10,1.20106892374424e-8,4.86790106004443
HSPA1A,-47.8950684511594,34.303837167372,-7.43983776957411,1.77490280941067e-10,1.31784369083121e-8,4.82879554917574
IPO4,-19.2736611663561,68.0725006036374,-7.43187007026012,1.83619446990091e-10,1.35673378768747e-8,4.81518953353551
RAB20,34.6700749164289,73.6535831238739,7.4244998907183,1.89476667877208e-10,1.39324848394154e-8,4.8025987469383
P2RX1,28.3005961835482,72.7902605211757,7.42029129801427,1.92904486717065e-10,1.41163422707714e-8,4.7954068288752
CD36,37.0553361684625,87.9318801702436,7.41399863968387,1.98145398082482e-10,1.44304837522175e-8,4.78465054368054
C20orf197,26.3086524933624,39.8664420373936,7.39921307679867,2.110250760271e-10,1.52952984867071e-8,4.75936300348947
EML2,28.7524969855504,68.9323011628951,7.38842901005762,2.20942285027043e-10,1.58858735365729e-8,4.74090683122213
MNDA,32.004506466376,85.5361261821015,7.38809108483333,2.21260442136091e-10,1.58858735365729e-8,4.74032832844721
CCDC170,28.3035553752155,43.1091557727236,7.37302854369052,2.35915473537653e-10,1.68585418906883e-8,4.71453208189007
NRGN,41.0885110586561,88.2355266234032,7.37034440556063,2.38626763080722e-10,1.69726072936994e-8,4.70993309270284
MOB4,-31.5585450383435,28.7963419755517,-7.36036966111708,2.48977385489594e-10,1.76264408583121e-8,4.69283684475025
NDFIP2,-37.6888384935253,51.112293080029,-7.35271500232211,2.57222913328482e-10,1.81258794619113e-8,4.67971118113781
GSK3A,17.3094485324928,70.2284538484278,7.34697922797292,2.63579304179163e-10,1.8488205478852702e-008,4.66987251788386
TMEM57,-17.349077065296,78.96169387903,-7.3458694734562,2.64827090362943e-10,1.84905190019007e-8,4.66796860642191
POTEJ,32.5494545533429,23.7490586318797,7.33924201468975,2.72402391132788e-10,1.89325881069962e-8,4.65659620099215
IWS1,-17.0365315755664,81.039394139795,-7.32422737829729,2.90372695813809e-10,2.00898309226454e-8,4.63081766234475
STAC3,34.0304407568664,48.7881337565493,7.32069675163037,2.94767074180102e-10,2.03015820637798e-8,4.62475311365411
CREB5,27.4435972372422,69.4299446832711,7.31600497750613,3.00709379284037e-10,2.0617556135506e-8,4.61669239920288
LRRK2,24.4801895629424,75.0371336256381,7.3107734320471804,3.07476184355056e-10,2.09869731034454e-8,4.60770209238413
CD109,-34.7561848124582,53.6570970417202,-7.30392114140388,3.16569396769141e-10,2.15111731617102e-8,4.5959230086904
C10orf11,29.7177334650437,44.5846816279126,7.29549071632469,3.28125266558688e-10,2.21973096990658e-8,4.58142559335563
CSF1R,39.3240249862891,77.2994763965813,7.28971182890086,3.36288445509167e-10,2.26488780048452e-8,4.57148439952829
CCDC173,-35.9022747879584,28.9572248336472,-7.28830893699309,3.38300484718725e-10,2.2684016202219e-8,4.56907063034488
RASD2,-33.0316070373124,22.3722837663031,-7.28708915344576,3.40059653924841e-10,2.27019648789036e-8,4.56697177523689
